text,label
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Пишу уже не в первый раз.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Пишу уже не в первый раз.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Спасибо заранее за понимание.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Спасибо заранее за понимание.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Спасибо заранее за понимание.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Жильцы возмущены сложившейся ситуацией.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Уберите мусор возле школы, уже неприятно проходить! Пишу уже не в первый раз.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Жильцы возмущены сложившейся ситуацией.,жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Спасибо заранее за понимание.",жалоба_благоустройство
"Освещение во дворе не работает вторую неделю. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
Освещение во дворе не работает вторую неделю. Очень прошу разобраться поскорее.,жалоба_благоустройство
"Опять не убрали снег у остановки, люди падают. Очень прошу разобраться поскорее.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Пишу уже не в первый раз.",жалоба_благоустройство
"Лавочки у подъезда поломаны, детям негде сидеть. Надеюсь, вы обратите внимание на эту проблему.",жалоба_благоустройство
"Площадку залило водой после дождя, сделайте дренаж. Очень прошу разобраться поскорее.",жалоба_благоустройство
